time, node0_(3), node0_(2), node1_(3), node1_(2), node2_(3), node2_(2), node3_(3), node3_(2)
8300, 70, 54, 2, 0, 0, 0, 0, 0
8301, 67, 55, 2, 0, 0, 0, 0, 0
8302, 63, 55, 2, 0, 0, 0, 0, 0
8303, 59, 55, 2, 0, 0, 0, 0, 0
8304, 55, 55, 2, 0, 0, 0, 0, 0
8305, 52, 56, 2, 0, 0, 0, 0, 0
8306, 49, 57, 2, 0, 0, 0, 0, 0
8307, 45, 57, 2, 0, 0, 0, 0, 0
8308, 41, 57, 2, 0, 0, 0, 0, 0
8309, 38, 58, 2, 0, 0, 0, 0, 0
8310, 36, 60, 2, 0, 0, 0, 0, 0
8311, 32, 60, 2, 0, 0, 0, 0, 0
8312, 31, 63, 2, 0, 0, 0, 0, 0
8313, 31, 63, 2, 0, 0, 0, 0, 0
8314, 31, 63, 2, 0, 0, 0, 0, 0
8315, 33, 65, 2, 0, 0, 0, 0, 0
8316, 33, 65, 2, 0, 0, 0, 0, 0
8317, 37, 69, 2, 0, 0, 0, 0, 0
8318, 38, 70, 2, 0, 0, 0, 0, 0
8319, 38, 70, 2, 0, 0, 0, 0, 0
8320, 38, 70, 2, 0, 0, 0, 0, 0
8321, 42, 74, 2, 0, 0, 0, 0, 0
8322, 42, 74, 2, 0, 0, 0, 0, 0
8323, 43, 75, 2, 0, 0, 0, 0, 0
8324, 46, 78, 2, 0, 0, 0, 0, 0
8325, 47, 79, 2, 0, 0, 0, 0, 0
8326, 49, 81, 2, 0, 0, 0, 0, 0
8327, 50, 82, 2, 0, 0, 0, 0, 0
8328, 52, 84, 2, 0, 0, 0, 0, 0
8329, 54, 86, 2, 0, 0, 0, 0, 0
8330, 55, 87, 2, 0, 0, 0, 0, 0
8331, 55, 87, 2, 0, 0, 0, 0, 0
8332, 56, 88, 2, 0, 0, 0, 0, 0
8333, 57, 85, 2, 2, 0, 0, 0, 0
8334, 60, 84, 2, 4, 0, 0, 0, 0
8335, 60, 80, 2, 6, 0, 0, 0, 0
8336, 63, 79, 2, 8, 0, 0, 0, 0
8337, 64, 76, 2, 10, 0, 0, 0, 0
8338, 64, 72, 2, 12, 0, 0, 0, 0
8339, 65, 69, 2, 14, 0, 0, 0, 0
8340, 66, 66, 2, 16, 0, 0, 0, 0
8341, 69, 65, 2, 18, 0, 0, 0, 0
8342, 71, 63, 2, 20, 0, 0, 0, 0
8343, 71, 59, 2, 22, 0, 0, 0, 0
8344, 73, 57, 2, 24, 0, 0, 0, 0
8345, 75, 59, 2, 22, 0, 0, 0, 0
8346, 75, 59, 2, 20, 0, 0, 0, 0
8347, 75, 59, 2, 18, 0, 0, 0, 0
8348, 75, 59, 2, 16, 0, 0, 0, 0
8349, 75, 59, 2, 14, 0, 0, 0, 0
8350, 75, 59, 2, 12, 0, 0, 0, 0
8351, 76, 60, 2, 10, 0, 0, 0, 0
8352, 77, 61, 2, 8, 0, 0, 0, 0
8353, 77, 61, 2, 6, 0, 0, 0, 0
8354, 78, 62, 2, 4, 0, 0, 0, 0
8355, 80, 64, 2, 0, 0, 0, 0, 0
8356, 80, 60, 2, 0, 0, 0, 0, 0
8357, 80, 56, 2, 0, 0, 0, 0, 0
8358, 80, 52, 2, 0, 0, 0, 0, 0
8359, 84, 52, 2, 0, 0, 0, 0, 0
8360, 85, 49, 2, 0, 0, 0, 0, 0
8361, 86, 46, 2, 0, 0, 0, 0, 0
8362, 86, 42, 2, 0, 0, 0, 0, 0
8363, 86, 42, 2, 0, 0, 0, 0, 0
8364, 87, 43, 2, 0, 0, 0, 0, 0
8365, 84, 44, 6, 0, 0, 0, 0, 0
8366, 80, 44, 10, 0, 0, 0, 0, 0
8367, 76, 44, 14, 0, 0, 0, 0, 0
8368, 73, 45, 18, 0, 0, 0, 0, 0
8369, 70, 46, 22, 0, 0, 0, 0, 0
8370, 66, 46, 26, 0, 0, 0, 0, 0
8371, 62, 46, 30, 0, 0, 0, 0, 0
8372, 61, 49, 34, 0, 0, 0, 0, 0
8373, 59, 51, 38, 0, 0, 0, 0, 0
8374, 59, 51, 38, 0, 0, 0, 0, 0
8375, 60, 52, 38, 0, 0, 0, 0, 0
8376, 61, 53, 38, 0, 0, 0, 0, 0
8377, 61, 53, 38, 0, 0, 0, 0, 0
8378, 63, 55, 38, 0, 0, 0, 0, 0
8379, 66, 58, 38, 0, 0, 0, 0, 0
8380, 66, 58, 38, 0, 0, 0, 0, 0
8381, 67, 59, 38, 0, 0, 0, 0, 0
8382, 69, 61, 38, 0, 0, 0, 0, 0
8383, 65, 61, 38, 0, 0, 0, 0, 0
8384, 61, 61, 38, 0, 0, 0, 0, 0
8385, 58, 62, 38, 0, 0, 0, 0, 0
8386, 54, 62, 34, 0, 0, 0, 0, 0
8387, 52, 64, 30, 0, 0, 0, 0, 0
8388, 48, 64, 26, 0, 0, 0, 0, 0
8389, 45, 65, 22, 0, 0, 0, 0, 0
8390, 41, 65, 18, 0, 0, 0, 0, 0
8391, 39, 67, 14, 0, 0, 0, 0, 0
8392, 35, 67, 10, 0, 0, 0, 0, 0
8393, 31, 67, 6, 0, 0, 0, 0, 0
8394, 32, 68, 2, 0, 0, 0, 0, 0
8395, 34, 70, 2, 0, 0, 0, 0, 0
8396, 36, 72, 2, 0, 0, 0, 0, 0
8397, 36, 72, 2, 0, 0, 0, 0, 0
8398, 38, 74, 2, 0, 0, 0, 0, 0
8399, 39, 75, 2, 0, 0, 0, 0, 0
8400, 41, 77, 2, 0, 0, 0, 0, 0
8401, 44, 80, 2, 0, 0, 0, 0, 0
8402, 45, 81, 2, 0, 0, 0, 0, 0
8403, 46, 82, 2, 0, 0, 0, 0, 0
8404, 46, 82, 2, 0, 0, 0, 0, 0
8405, 50, 86, 2, 0, 0, 0, 0, 0
8406, 50, 86, 2, 0, 0, 0, 0, 0
8407, 51, 87, 2, 0, 0, 0, 0, 0
8408, 55, 91, 2, 0, 0, 0, 0, 0
8409, 56, 92, 2, 0, 0, 0, 0, 0
8410, 57, 93, 2, 0, 0, 0, 0, 0
8411, 58, 94, 2, 0, 0, 0, 0, 0
8412, 58, 94, 2, 0, 0, 0, 0, 0
8413, 58, 94, 2, 0, 0, 0, 0, 0
8414, 61, 93, 2, 2, 0, 0, 0, 0
8415, 62, 90, 2, 4, 0, 0, 0, 0
8416, 64, 88, 2, 6, 0, 0, 0, 0
8417, 64, 84, 2, 8, 0, 0, 0, 0
8418, 64, 80, 2, 10, 0, 0, 0, 0
8419, 66, 78, 2, 12, 0, 0, 0, 0
8420, 67, 75, 2, 14, 0, 0, 0, 0
8421, 67, 71, 2, 16, 0, 0, 0, 0
8422, 67, 67, 2, 18, 0, 0, 0, 0
8423, 68, 64, 2, 20, 0, 0, 0, 0
8424, 69, 61, 2, 22, 0, 0, 0, 0
8425, 69, 57, 2, 24, 0, 0, 0, 0
8426, 71, 59, 2, 22, 0, 0, 0, 0
8427, 74, 62, 2, 20, 0, 0, 0, 0
8428, 74, 62, 2, 18, 0, 0, 0, 0
8429, 74, 62, 2, 16, 0, 0, 0, 0
8430, 74, 62, 2, 14, 0, 0, 0, 0
8431, 76, 64, 2, 12, 0, 0, 0, 0
8432, 78, 66, 2, 10, 0, 0, 0, 0
8433, 80, 68, 2, 8, 0, 0, 0, 0
8434, 80, 68, 2, 6, 0, 0, 0, 0
8435, 83, 71, 2, 4, 0, 0, 0, 0
8436, 83, 71, 2, 0, 0, 0, 0, 0
8437, 83, 67, 2, 0, 0, 0, 0, 0
8438, 85, 65, 2, 0, 0, 0, 0, 0
8439, 86, 62, 2, 0, 0, 0, 0, 0
8440, 87, 59, 2, 0, 0, 0, 0, 0
8441, 89, 57, 2, 0, 0, 0, 0, 0
8442, 90, 54, 2, 0, 0, 0, 0, 0
8443, 93, 53, 2, 0, 0, 0, 0, 0
8444, 94, 50, 2, 0, 0, 0, 0, 0
8445, 96, 48, 2, 0, 0, 0, 0, 0
8446, 93, 49, 6, 0, 0, 0, 0, 0
8447, 89, 49, 10, 0, 0, 0, 0, 0
8448, 85, 49, 14, 0, 0, 0, 0, 0
8449, 82, 50, 18, 0, 0, 0, 0, 0
8450, 78, 50, 22, 0, 0, 0, 0, 0
8451, 74, 50, 26, 0, 0, 0, 0, 0
8452, 70, 50, 30, 0, 0, 0, 0, 0
8453, 67, 51, 34, 0, 0, 0, 0, 0
8454, 64, 52, 38, 0, 0, 0, 0, 0
8455, 65, 53, 38, 0, 0, 0, 0, 0
8456, 66, 54, 38, 0, 0, 0, 0, 0
8457, 67, 55, 38, 0, 0, 0, 0, 0
8458, 67, 55, 38, 0, 0, 0, 0, 0
8459, 68, 56, 38, 0, 0, 0, 0, 0
8460, 69, 57, 38, 0, 0, 0, 0, 0
8461, 70, 58, 38, 0, 0, 0, 0, 0
8462, 72, 60, 38, 0, 0, 0, 0, 0
8463, 73, 61, 38, 0, 0, 0, 0, 0
8464, 73, 61, 38, 0, 0, 0, 0, 0
8465, 75, 63, 38, 0, 0, 0, 0, 0
8466, 74, 66, 38, 0, 0, 0, 0, 0
8467, 70, 66, 34, 0, 0, 0, 0, 0
8468, 66, 66, 30, 0, 0, 0, 0, 0
8469, 62, 66, 26, 0, 0, 0, 0, 0
8470, 60, 68, 22, 0, 0, 0, 0, 0
8471, 56, 68, 18, 0, 0, 0, 0, 0
8472, 53, 69, 14, 0, 0, 0, 0, 0
8473, 53, 73, 10, 0, 0, 0, 0, 0
8474, 50, 74, 6, 0, 0, 0, 0, 0
8475, 46, 74, 2, 0, 0, 0, 0, 0
8476, 42, 74, 2, 0, 0, 0, 0, 0
8477, 38, 74, 2, 0, 0, 0, 0, 0
8478, 34, 74, 2, 0, 0, 0, 0, 0
8479, 35, 75, 2, 0, 0, 0, 0, 0
8480, 35, 75, 2, 0, 0, 0, 0, 0
8481, 36, 76, 2, 0, 0, 0, 0, 0
8482, 37, 77, 2, 0, 0, 0, 0, 0
8483, 38, 78, 2, 0, 0, 0, 0, 0
8484, 40, 80, 2, 0, 0, 0, 0, 0
8485, 40, 80, 2, 0, 0, 0, 0, 0
8486, 42, 82, 2, 0, 0, 0, 0, 0
8487, 42, 82, 2, 0, 0, 0, 0, 0
8488, 45, 85, 2, 0, 0, 0, 0, 0
8489, 47, 87, 2, 0, 0, 0, 0, 0
8490, 47, 87, 2, 0, 0, 0, 0, 0
8491, 47, 87, 2, 0, 0, 0, 0, 0
8492, 49, 89, 2, 0, 0, 0, 0, 0
8493, 49, 89, 2, 0, 0, 0, 0, 0
8494, 50, 90, 2, 0, 0, 0, 0, 0
8495, 50, 90, 2, 0, 0, 0, 0, 0
8496, 50, 90, 2, 0, 0, 0, 0, 0
8497, 50, 90, 2, 0, 0, 0, 0, 0
8498, 52, 92, 2, 0, 0, 0, 0, 0
8499, 54, 90, 2, 2, 0, 0, 0, 0
8500, 56, 88, 2, 4, 0, 0, 0, 0
8501, 56, 84, 2, 6, 0, 0, 0, 0
8502, 56, 80, 2, 8, 0, 0, 0, 0
8503, 56, 76, 2, 10, 0, 0, 0, 0
8504, 57, 73, 2, 12, 0, 0, 0, 0
8505, 58, 70, 2, 14, 0, 0, 0, 0
8506, 58, 66, 2, 16, 0, 0, 0, 0
8507, 58, 62, 2, 18, 0, 0, 0, 0
8508, 61, 61, 2, 20, 0, 0, 0, 0
8509, 63, 59, 2, 22, 0, 0, 0, 0
8510, 64, 56, 2, 24, 0, 0, 0, 0
8511, 64, 52, 2, 26, 0, 0, 0, 0
8512, 66, 54, 2, 24, 0, 0, 0, 0
8513, 67, 55, 2, 22, 0, 0, 0, 0
8514, 67, 55, 2, 20, 0, 0, 0, 0
8515, 69, 57, 2, 18, 0, 0, 0, 0
8516, 71, 59, 2, 16, 0, 0, 0, 0
8517, 71, 59, 2, 14, 0, 0, 0, 0
8518, 73, 61, 2, 12, 0, 0, 0, 0
8519, 73, 61, 2, 10, 0, 0, 0, 0
8520, 73, 61, 2, 8, 0, 0, 0, 0
8521, 76, 64, 2, 2, 0, 0, 0, 0
8522, 76, 62, 2, 2, 0, 0, 0, 0
8523, 79, 63, 2, 2, 0, 0, 0, 0
8524, 79, 61, 2, 2, 0, 0, 0, 0
8525, 80, 60, 2, 2, 0, 0, 0, 0
8526, 83, 61, 2, 2, 0, 0, 0, 0
8527, 84, 60, 2, 2, 0, 0, 0, 0
8528, 85, 59, 2, 2, 0, 0, 0, 0
8529, 85, 57, 2, 2, 0, 0, 0, 0
8530, 86, 56, 2, 2, 0, 0, 0, 0
8531, 89, 57, 2, 2, 0, 0, 0, 0
8532, 85, 55, 6, 2, 0, 0, 0, 0
8533, 81, 53, 10, 2, 0, 0, 0, 0
8534, 78, 52, 14, 2, 0, 0, 0, 0
8535, 75, 51, 18, 2, 0, 0, 0, 0
8536, 73, 51, 22, 2, 0, 0, 0, 0
8537, 70, 50, 26, 2, 0, 0, 0, 0
8538, 67, 49, 30, 2, 0, 0, 0, 0
8539, 64, 48, 34, 2, 0, 0, 0, 0
8540, 61, 47, 38, 2, 0, 0, 0, 0
8541, 58, 46, 42, 2, 0, 0, 0, 0
8542, 58, 44, 42, 2, 0, 0, 0, 0
8543, 59, 43, 42, 2, 0, 0, 0, 0
8544, 61, 43, 42, 2, 0, 0, 0, 0
8545, 61, 41, 42, 2, 0, 0, 0, 0
8546, 61, 39, 42, 2, 0, 0, 0, 0
8547, 62, 38, 42, 2, 0, 0, 0, 0
8548, 64, 38, 42, 2, 0, 0, 0, 0
8549, 66, 38, 42, 2, 0, 0, 0, 0
8550, 68, 38, 42, 2, 0, 0, 0, 0
8551, 69, 37, 42, 2, 0, 0, 0, 0
8552, 71, 37, 42, 2, 0, 0, 0, 0
8553, 71, 35, 38, 2, 0, 0, 0, 0
8554, 73, 39, 34, 0, 0, 0, 0, 0
8555, 73, 39, 30, 0, 0, 0, 0, 0
8556, 76, 42, 26, 0, 0, 0, 0, 0
8557, 76, 42, 22, 0, 0, 0, 0, 0
8558, 76, 42, 18, 0, 0, 0, 0, 0
8559, 77, 43, 14, 0, 0, 0, 0, 0
8560, 77, 43, 10, 0, 0, 0, 0, 0
8561, 77, 43, 6, 0, 0, 0, 0, 0
8562, 79, 45, 2, 0, 0, 0, 0, 0
8563, 80, 46, 2, 0, 0, 0, 0, 0
8564, 80, 46, 2, 0, 0, 0, 0, 0
8565, 81, 47, 2, 0, 0, 0, 0, 0
8566, 83, 49, 2, 0, 0, 0, 0, 0
8567, 84, 50, 2, 0, 0, 0, 0, 0
8568, 86, 52, 2, 0, 0, 0, 0, 0
8569, 88, 54, 2, 0, 0, 0, 0, 0
8570, 89, 55, 2, 0, 0, 0, 0, 0
8571, 89, 55, 2, 0, 0, 0, 0, 0
8572, 90, 56, 2, 0, 0, 0, 0, 0
8573, 91, 57, 2, 0, 0, 0, 0, 0
8574, 89, 59, 2, 0, 0, 0, 0, 0
8575, 87, 61, 2, 0, 0, 0, 0, 0
8576, 83, 61, 2, 0, 0, 0, 0, 0
8577, 80, 62, 2, 0, 0, 0, 0, 0
8578, 76, 62, 2, 0, 0, 0, 0, 0
8579, 74, 64, 2, 0, 0, 0, 0, 0
8580, 72, 66, 2, 0, 0, 0, 0, 0
8581, 70, 68, 2, 0, 0, 0, 0, 0
8582, 68, 70, 2, 0, 0, 0, 0, 0
8583, 68, 74, 2, 0, 0, 0, 0, 0
8584, 65, 75, 2, 0, 0, 0, 0, 0
8585, 61, 75, 2, 0, 0, 0, 0, 0
8586, 58, 76, 2, 0, 0, 0, 0, 0
8587, 55, 77, 2, 0, 0, 0, 0, 0
8588, 51, 77, 2, 0, 0, 0, 0, 0
8589, 47, 77, 2, 0, 0, 0, 0, 0
8590, 45, 79, 2, 0, 0, 0, 0, 0
8591, 43, 81, 2, 0, 0, 0, 0, 0
8592, 39, 81, 2, 0, 0, 0, 0, 0
8593, 41, 83, 2, 0, 0, 0, 0, 0
8594, 41, 83, 2, 0, 0, 0, 0, 0
8595, 41, 83, 2, 0, 0, 0, 0, 0
8596, 42, 84, 2, 0, 0, 0, 0, 0
8597, 42, 84, 2, 0, 0, 0, 0, 0
8598, 42, 84, 2, 0, 0, 0, 0, 0
8599, 42, 84, 2, 0, 0, 0, 0, 0
8600, 42, 84, 2, 0, 0, 0, 0, 0
8601, 42, 84, 2, 0, 0, 0, 0, 0
8602, 45, 87, 2, 0, 0, 0, 0, 0
8603, 46, 88, 2, 0, 0, 0, 0, 0
8604, 46, 88, 2, 0, 0, 0, 0, 0
8605, 47, 89, 2, 0, 0, 0, 0, 0
8606, 48, 90, 2, 0, 0, 0, 0, 0
8607, 48, 90, 2, 0, 0, 0, 0, 0
8608, 48, 90, 2, 0, 0, 0, 0, 0
8609, 50, 92, 2, 0, 0, 0, 0, 0
8610, 50, 92, 2, 0, 0, 0, 0, 0
8611, 51, 93, 2, 0, 0, 0, 0, 0
8612, 51, 93, 2, 0, 0, 0, 0, 0
8613, 52, 90, 2, 2, 0, 0, 0, 0
8614, 53, 87, 2, 4, 0, 0, 0, 0
8615, 53, 83, 2, 6, 0, 0, 0, 0
8616, 55, 81, 2, 8, 0, 0, 0, 0
8617, 55, 77, 2, 10, 0, 0, 0, 0
8618, 56, 74, 2, 12, 0, 0, 0, 0
8619, 56, 70, 2, 14, 0, 0, 0, 0
8620, 57, 67, 2, 16, 0, 0, 0, 0
8621, 57, 63, 2, 18, 0, 0, 0, 0
8622, 57, 59, 2, 20, 0, 0, 0, 0
8623, 59, 57, 2, 22, 0, 0, 0, 0
8624, 59, 53, 2, 24, 0, 0, 0, 0
8625, 60, 50, 2, 26, 0, 0, 0, 0
8626, 61, 51, 2, 24, 0, 0, 0, 0
8627, 62, 52, 2, 22, 0, 0, 0, 0
8628, 63, 53, 2, 20, 0, 0, 0, 0
8629, 63, 53, 2, 18, 0, 0, 0, 0
8630, 64, 54, 2, 16, 0, 0, 0, 0
8631, 65, 55, 2, 14, 0, 0, 0, 0
8632, 66, 56, 2, 12, 0, 0, 0, 0
8633, 66, 56, 2, 10, 0, 0, 0, 0
8634, 68, 58, 2, 8, 0, 0, 0, 0
8635, 72, 62, 2, 2, 0, 0, 0, 0
8636, 72, 60, 2, 2, 0, 0, 0, 0
8637, 73, 59, 2, 2, 0, 0, 0, 0
8638, 75, 59, 2, 2, 0, 0, 0, 0
8639, 75, 57, 2, 2, 0, 0, 0, 0
8640, 77, 57, 2, 2, 0, 0, 0, 0
8641, 78, 56, 2, 2, 0, 0, 0, 0
8642, 79, 55, 2, 2, 0, 0, 0, 0
8643, 79, 53, 2, 2, 0, 0, 0, 0
8644, 79, 51, 2, 2, 0, 0, 0, 0
8645, 79, 49, 2, 2, 0, 0, 0, 0
8646, 75, 47, 6, 2, 0, 0, 0, 0
8647, 71, 45, 10, 2, 0, 0, 0, 0
8648, 68, 44, 14, 2, 0, 0, 0, 0
8649, 66, 44, 18, 2, 0, 0, 0, 0
8650, 64, 44, 22, 2, 0, 0, 0, 0
8651, 60, 42, 26, 2, 0, 0, 0, 0
8652, 56, 40, 30, 2, 0, 0, 0, 0
8653, 53, 39, 34, 2, 0, 0, 0, 0
8654, 52, 40, 38, 2, 0, 0, 0, 0
8655, 53, 39, 38, 2, 0, 0, 0, 0
8656, 54, 38, 38, 2, 0, 0, 0, 0
8657, 55, 37, 38, 2, 0, 0, 0, 0
8658, 56, 36, 38, 2, 0, 0, 0, 0
8659, 56, 34, 38, 2, 0, 0, 0, 0
8660, 57, 33, 38, 2, 0, 0, 0, 0
8661, 57, 31, 38, 2, 0, 0, 0, 0
8662, 59, 31, 38, 2, 0, 0, 0, 0
8663, 59, 29, 38, 2, 0, 0, 0, 0
8664, 59, 31, 38, 0, 0, 0, 0, 0
8665, 59, 31, 38, 0, 0, 0, 0, 0
8666, 59, 31, 38, 0, 0, 0, 0, 0
8667, 65, 37, 34, 0, 0, 0, 0, 0
8668, 65, 37, 30, 0, 0, 0, 0, 0
8669, 66, 38, 26, 0, 0, 0, 0, 0
8670, 71, 43, 22, 0, 0, 0, 0, 0
8671, 72, 44, 18, 0, 0, 0, 0, 0
8672, 72, 44, 14, 0, 0, 0, 0, 0
8673, 74, 46, 10, 0, 0, 0, 0, 0
8674, 74, 46, 6, 0, 0, 0, 0, 0
8675, 75, 47, 2, 0, 0, 0, 0, 0
8676, 75, 47, 2, 0, 0, 0, 0, 0
8677, 77, 49, 2, 0, 0, 0, 0, 0
8678, 78, 50, 2, 0, 0, 0, 0, 0
8679, 80, 52, 2, 0, 0, 0, 0, 0
8680, 80, 52, 2, 0, 0, 0, 0, 0
8681, 81, 53, 2, 0, 0, 0, 0, 0
8682, 83, 55, 2, 0, 0, 0, 0, 0
8683, 84, 56, 2, 0, 0, 0, 0, 0
8684, 80, 56, 2, 0, 0, 0, 0, 0
8685, 77, 57, 2, 0, 0, 0, 0, 0
8686, 77, 61, 2, 0, 0, 0, 0, 0
8687, 73, 61, 2, 0, 0, 0, 0, 0
8688, 69, 61, 2, 0, 0, 0, 0, 0
8689, 68, 64, 2, 0, 0, 0, 0, 0
8690, 64, 64, 2, 0, 0, 0, 0, 0
8691, 61, 65, 2, 0, 0, 0, 0, 0
8692, 57, 65, 2, 0, 0, 0, 0, 0
8693, 55, 67, 2, 0, 0, 0, 0, 0
8694, 51, 67, 2, 0, 0, 0, 0, 0
8695, 47, 67, 2, 0, 0, 0, 0, 0
8696, 45, 69, 2, 0, 0, 0, 0, 0
8697, 43, 71, 2, 0, 0, 0, 0, 0
8698, 39, 71, 2, 0, 0, 0, 0, 0
8699, 36, 72, 2, 0, 0, 0, 0, 0
8700, 36, 72, 2, 0, 0, 0, 0, 0
8701, 36, 72, 2, 0, 0, 0, 0, 0
8702, 38, 74, 2, 0, 0, 0, 0, 0
8703, 40, 76, 2, 0, 0, 0, 0, 0
8704, 42, 78, 2, 0, 0, 0, 0, 0
8705, 42, 78, 2, 0, 0, 0, 0, 0
8706, 42, 78, 2, 0, 0, 0, 0, 0
8707, 43, 79, 2, 0, 0, 0, 0, 0
8708, 44, 80, 2, 0, 0, 0, 0, 0
8709, 45, 81, 2, 0, 0, 0, 0, 0
8710, 47, 83, 2, 0, 0, 0, 0, 0
8711, 47, 83, 2, 0, 0, 0, 0, 0
8712, 47, 83, 2, 0, 0, 0, 0, 0
8713, 49, 85, 2, 0, 0, 0, 0, 0
8714, 50, 86, 2, 0, 0, 0, 0, 0
8715, 51, 87, 2, 0, 0, 0, 0, 0
8716, 52, 88, 2, 0, 0, 0, 0, 0
8717, 53, 89, 2, 0, 0, 0, 0, 0
8718, 53, 89, 2, 0, 0, 0, 0, 0
8719, 53, 89, 2, 0, 0, 0, 0, 0
8720, 54, 86, 2, 2, 0, 0, 0, 0
8721, 54, 82, 2, 4, 0, 0, 0, 0
8722, 54, 78, 2, 6, 0, 0, 0, 0
8723, 54, 74, 2, 8, 0, 0, 0, 0
8724, 58, 74, 2, 10, 0, 0, 0, 0
8725, 59, 71, 2, 12, 0, 0, 0, 0
8726, 59, 67, 2, 14, 0, 0, 0, 0
8727, 60, 64, 2, 16, 0, 0, 0, 0
8728, 61, 61, 2, 18, 0, 0, 0, 0
8729, 61, 57, 2, 20, 0, 0, 0, 0
8730, 62, 54, 2, 22, 0, 0, 0, 0
8731, 65, 53, 2, 24, 0, 0, 0, 0
8732, 67, 55, 2, 22, 0, 0, 0, 0
8733, 68, 56, 2, 20, 0, 0, 0, 0
8734, 68, 56, 2, 18, 0, 0, 0, 0
8735, 69, 57, 2, 16, 0, 0, 0, 0
8736, 69, 57, 2, 14, 0, 0, 0, 0
8737, 71, 59, 2, 12, 0, 0, 0, 0
8738, 74, 62, 2, 10, 0, 0, 0, 0
8739, 75, 63, 2, 8, 0, 0, 0, 0
8740, 75, 63, 2, 6, 0, 0, 0, 0
8741, 75, 63, 2, 4, 0, 0, 0, 0
8742, 75, 63, 2, 0, 0, 0, 0, 0
8743, 76, 60, 2, 0, 0, 0, 0, 0
8744, 76, 56, 2, 0, 0, 0, 0, 0
8745, 76, 52, 2, 0, 0, 0, 0, 0
8746, 76, 48, 2, 0, 0, 0, 0, 0
8747, 77, 45, 2, 0, 0, 0, 0, 0
8748, 78, 42, 2, 0, 0, 0, 0, 0
8749, 79, 39, 2, 0, 0, 0, 0, 0
8750, 81, 41, 2, 0, 0, 0, 0, 0
8751, 84, 44, 2, 0, 0, 0, 0, 0
8752, 80, 44, 6, 0, 0, 0, 0, 0
8753, 76, 44, 10, 0, 0, 0, 0, 0
8754, 72, 44, 14, 0, 0, 0, 0, 0
8755, 69, 45, 18, 0, 0, 0, 0, 0
8756, 65, 45, 22, 0, 0, 0, 0, 0
8757, 64, 48, 26, 0, 0, 0, 0, 0
8758, 61, 49, 30, 0, 0, 0, 0, 0
8759, 58, 50, 34, 0, 0, 0, 0, 0
8760, 59, 51, 34, 0, 0, 0, 0, 0
8761, 60, 52, 34, 0, 0, 0, 0, 0
8762, 60, 52, 34, 0, 0, 0, 0, 0
8763, 61, 53, 34, 0, 0, 0, 0, 0
8764, 63, 55, 34, 0, 0, 0, 0, 0
8765, 64, 56, 34, 0, 0, 0, 0, 0
8766, 65, 57, 34, 0, 0, 0, 0, 0
8767, 67, 59, 34, 0, 0, 0, 0, 0
8768, 68, 60, 34, 0, 0, 0, 0, 0
8769, 68, 60, 34, 0, 0, 0, 0, 0
8770, 64, 60, 34, 0, 0, 0, 0, 0
8771, 61, 61, 34, 0, 0, 0, 0, 0
8772, 57, 61, 34, 0, 0, 0, 0, 0
8773, 54, 62, 30, 0, 0, 0, 0, 0
8774, 51, 63, 26, 0, 0, 0, 0, 0
8775, 49, 65, 22, 0, 0, 0, 0, 0
8776, 46, 66, 18, 0, 0, 0, 0, 0
8777, 43, 67, 14, 0, 0, 0, 0, 0
8778, 41, 69, 10, 0, 0, 0, 0, 0
8779, 37, 69, 6, 0, 0, 0, 0, 0
8780, 34, 70, 2, 0, 0, 0, 0, 0
8781, 34, 70, 2, 0, 0, 0, 0, 0
8782, 35, 71, 2, 0, 0, 0, 0, 0
8783, 35, 71, 2, 0, 0, 0, 0, 0
8784, 35, 71, 2, 0, 0, 0, 0, 0
8785, 37, 73, 2, 0, 0, 0, 0, 0
8786, 38, 74, 2, 0, 0, 0, 0, 0
8787, 39, 75, 2, 0, 0, 0, 0, 0
8788, 40, 76, 2, 0, 0, 0, 0, 0
8789, 42, 78, 2, 0, 0, 0, 0, 0
8790, 44, 80, 2, 0, 0, 0, 0, 0
8791, 47, 83, 2, 0, 0, 0, 0, 0
8792, 48, 84, 2, 0, 0, 0, 0, 0
8793, 48, 84, 2, 0, 0, 0, 0, 0
8794, 49, 85, 2, 0, 0, 0, 0, 0
8795, 50, 86, 2, 0, 0, 0, 0, 0
8796, 53, 89, 2, 0, 0, 0, 0, 0
8797, 54, 90, 2, 0, 0, 0, 0, 0
8798, 55, 91, 2, 0, 0, 0, 0, 0
8799, 57, 93, 2, 0, 0, 0, 0, 0
8800, 57, 93, 2, 0, 0, 0, 0, 0
8801, 59, 91, 2, 2, 0, 0, 0, 0
8802, 60, 88, 2, 4, 0, 0, 0, 0
8803, 61, 85, 2, 6, 0, 0, 0, 0
8804, 61, 81, 2, 8, 0, 0, 0, 0
8805, 62, 78, 2, 10, 0, 0, 0, 0
8806, 63, 75, 2, 12, 0, 0, 0, 0
8807, 65, 73, 2, 14, 0, 0, 0, 0
8808, 65, 69, 2, 16, 0, 0, 0, 0
8809, 65, 65, 2, 18, 0, 0, 0, 0
8810, 65, 61, 2, 20, 0, 0, 0, 0
8811, 65, 57, 2, 22, 0, 0, 0, 0
8812, 66, 54, 2, 24, 0, 0, 0, 0
8813, 67, 55, 2, 22, 0, 0, 0, 0
8814, 68, 56, 2, 20, 0, 0, 0, 0
8815, 70, 58, 2, 18, 0, 0, 0, 0
